isoform_id	normalized_count
uc010rjj.1	0.0000
uc001mfp.1	0.0000
uc010rbg.1	0.3998
uc010rji.1	0.0000
uc001nio.1	0.0000
uc010rjc.1	0.0000
uc010rjd.1	0.0000
uc011dlo.1	0.0000
uc010rir.1	0.0000
uc001mes.1	0.0000
uc003wdt.1	0.0000
uc002vyr.2	0.3998
uc010zoc.1	0.0000
uc010zoe.1	0.0000
uc010spi.1	0.0000
uc001sgz.1	0.0000
uc010spj.1	0.0000
uc010spp.1	0.0000
uc010spl.1	0.0000
uc010spo.1	0.0000
uc010sph.1	0.0000
uc010spn.1	0.0000
uc010spg.1	0.0000
uc010spk.1	0.0000
uc010spm.1	0.0000
uc001idj.1	0.0000
uc001fsu.1	0.0000
uc010pip.1	0.0000
uc001fsw.1	0.0000
uc010rzz.1	0.0000
uc010piq.1	0.0000
uc010pir.1	0.0000
uc010pim.1	0.0000
uc010rjz.1	0.0000
uc001vxv.1	0.0000
uc010sab.1	0.0000
uc011ksv.1	0.0000
uc003wce.1	0.0000
uc010rzy.1	0.0000
uc010pil.1	0.0000
uc002mzx.1	0.0000
uc010xob.1	0.0000
uc002mzw.2	0.3998
uc010xoa.1	0.0000
uc010xnz.1	0.0000
uc010xoc.1	0.0000
uc002mkz.1	0.7997
uc002mla.1	0.0000
uc001vif.1	0.0000
uc001vig.1	0.0000
uc002mlb.1	0.0000
uc001uyg.1	1.5993
uc001uyh.1	0.0000
uc010riu.1	0.0000
uc002sho.2	14.2659
uc010fdz.2	16.5210
uc002mks.1	0.0000
uc010xkk.1	0.0000
uc010xkl.1	0.0000
uc010san.1	0.0000
uc010sam.1	0.0000
uc001qab.3	0.0000
uc010sai.1	0.0000
uc010saj.1	0.0000
uc010sak.1	0.0000
uc010sal.1	0.0000
uc010sag.1	0.0000
uc010sah.1	0.0000
uc010saa.1	0.3998
uc010saf.1	0.0000
uc001pzx.2	0.0000
uc010rje.1	0.0000
uc010riy.1	0.0000
uc001nii.1	0.0000
uc010rix.1	0.0000
uc010rjh.1	0.0000
uc010riz.1	0.0000
uc010rjg.1	0.0000
uc010rjf.1	0.0000
uc010rja.1	0.0000
uc010slu.1	0.0000
uc001nit.2	0.0000
uc003wcc.1	0.0000
uc003vwu.1	0.0000
uc010rjo.1	0.0000
uc010rjn.1	0.0000
uc001nml.1	0.0000
uc010spe.1	0.0000
uc001nmj.2	0.0000
uc010rka.1	0.0000
uc010szz.1	446.2096
uc003uzj.2	0.0000
uc003uzk.2	0.0000
uc010lhz.1	1079.8753
uc011kks.1	0.0000
uc002eac.2	826.4474
uc001opc.2	1486.9736
uc001opd.2	35.5009
uc001ope.1	58.4551
uc009ysm.2	0.0000
uc010rqi.1	0.0000
uc001ctt.2	249.0098
uc001ctu.2	0.0000
uc009vzd.2	32.0703
uc010oni.1	0.0000
uc002uwr.2	447.0732
uc010zhj.1	19.5277
uc003pmg.2	292.1953
uc003pmh.2	276.2741
uc003pmi.2	25.4012
uc003pmj.1	23.6859
uc011dzl.1	5.1938
uc011dzm.1	12.9625
uc011dzn.1	1.8832
uc011dzo.1	13.4982
uc011dzp.1	12.6226
uc002twi.2	196.9800
uc002twj.2	107.3022
uc002twk.2	18.4041
uc002twl.1	34.1414
uc010fnr.2	0.2799
uc010zbo.1	13.0744
uc010zbp.1	0.0000
uc010zbq.1	0.0000
uc010zbr.1	155.5976
uc003vcb.2	395.7551
uc003vcc.2	0.9396
uc003vcd.2	5.9335
uc011klp.1	0.0000
uc002eeg.1	4.5621
uc002eeh.2	186.9842
uc010cbe.1	9.1681
uc004bik.3	0.3998
uc011lxo.1	0.0000
uc004bil.2	0.3998
uc002urb.3	189.7031
uc002urc.3	5.4977
uc002urd.3	111.7523
uc002ure.3	175.1293
uc002urf.3	8.9082
uc001shw.1	800.8223
uc002hti.1	1.8312
uc002htj.1	1901.2648
uc002htk.1	640.2188
uc001spj.2	3380.4537
uc001spk.2	342.9737
uc001spl.2	0.0000
uc001spm.2	0.0000
uc001spn.2	1186.3698
uc010srx.1	445.9177
uc010sry.1	0.0000
uc010srz.1	0.0000
uc003aix.1	0.0000
uc003aiy.1	61.5058
uc003aiz.1	0.0000
uc003aja.1	7.0370
uc003ajb.2	22.8582
uc010gwc.1	1.4834
uc010gwd.1	34.6612
uc011ala.1	0.0000
uc011alb.1	0.0000
uc011alc.1	0.0000
uc011ald.1	0.0000
uc003ceu.1	26.3408
uc003cev.2	235.0357
uc011axf.1	122.4558
uc003eic.2	358.2471
uc002kvd.2	222.0972
uc002kve.2	118.8733
uc002kvf.3	1.7672
uc010xbc.1	470.5152
uc002yck.1	976.3314
uc002ycl.1	148.5726
uc002ycm.1	21.8187
uc011aah.1	6.3853
uc003sxd.2	0.0000
uc003sxe.2	40.6227
uc003sxf.2	33.3258
uc003sxg.2	3.7904
uc003sxh.2	7.8207
uc003sxi.2	0.0000
uc003sxj.1	0.0000
uc003sxk.1	0.0000
uc001lxj.2	49.8107
uc001lxk.2	651.0702
uc001lxl.2	0.0040
uc001lxm.1	0.0000
uc009ydw.2	20.2913
uc009ydx.2	79.4541
uc010qxq.1	295.7018
uc002ulw.2	12.4787
uc002ulx.2	160.6315
uc002uly.2	0.0000
uc002ulz.2	52.5656
uc002uma.2	56.2040
uc010zfe.1	119.5490
uc002ilw.1	15.4814
uc002ilx.1	242.0087
uc001sye.1	149.6242
uc001syf.1	1127.5389
uc001syg.1	0.0000
uc001syh.1	0.6917
uc001css.2	0.0000
uc001cst.2	548.4300
uc001csu.2	0.0000
uc001csv.2	178.3039
uc001csw.2	32.8660
uc001csx.2	0.0000
uc001csy.2	213.3890
uc001csz.2	0.0000
uc001cta.2	299.7201
uc001ctb.2	56.7198
uc009vza.2	0.0000
uc001noc.1	2468.6267
uc009ymr.1	1.5194
uc002qcy.2	0.0000
uc002qcz.2	0.0000
uc002qda.2	87.5506
uc002qdb.2	20.8031
uc002qdc.2	0.0000
uc002qdd.2	0.0000
uc010erc.2	0.0000
uc001cap.2	0.0000
uc001caq.2	316.1851
uc001car.2	81.2453
uc002uqz.1	97.1226
uc002ura.1	126.3981
uc010zfy.1	2.7788
uc001vxf.2	825.6477
uc002fha.2	1.7672
uc002fhb.2	0.0000
uc002fhc.2	55.0085
uc003yeg.2	751.4514
uc003yeh.2	306.0974
uc003jlm.1	65.5840
uc003jln.1	408.2218
uc011cpj.1	188.3117
uc003ahb.2	129.1449
uc002rdc.2	35.9846
uc003yiq.2	382.5128
uc003yir.2	255.6909
uc010mbn.2	16.7169
uc011lgx.1	0.0000
uc002rig.2	2697.9889
uc002aog.2	1.0476
uc002aoh.2	0.5518
uc003qrw.2	5.5976
uc003hzb.1	2199.4616
uc004ajv.3	824.8761
uc004ajw.3	24.6095
uc004ajx.3	14.9456
uc003psd.2	333.0899
uc003pse.1	24.3576
uc011bsn.1	0.0000
uc003fwd.2	0.0000
uc003fwe.2	9.5639
uc010iac.1	6.8291
uc011btu.1	1.1995
uc004def.3	0.0000
uc002djh.2	0.0000
uc002dji.2	18.3922
uc010vbj.1	0.0000
uc010vbk.1	0.0000
uc002rhh.2	0.0000
uc002rhi.2	0.0000
uc002rhj.2	0.0000
uc002rhk.2	1.3914
uc010yla.1	0.6077
uc010ylb.1	0.0000
uc011bpb.1	0.0000
uc003ghp.1	0.0000
uc002jmf.1	0.0000
uc010wrp.1	0.0000
uc010wrq.1	0.0000
uc010wrr.1	1.1995
uc002wpj.2	0.0000
uc002wpk.2	0.7997
uc002vyv.2	0.7997
uc003kfg.2	0.0000
uc001nyf.1	0.0000
uc001nyg.1	43.7373
uc009ypa.2	0.0000
uc009ypb.1	911.4351
uc010rmz.1	3613.7581
uc010rna.1	492.9097
uc001ych.2	0.5158
uc001yci.2	213.3930
uc001irr.1	337.0562
uc001bcs.3	331.0587
uc003ijz.3	847.5824
uc003ika.3	0.0160
uc003ikb.3	0.4398
uc004dlt.3	119.1532
uc004dlu.2	85.6315
uc004dlv.2	463.4503
uc011mmp.1	884.3027
uc004dxu.1	0.0000
uc003yeu.3	318.2602
uc011lgh.1	33.5897
uc001zfq.2	4.7260
uc001zfr.2	0.0000
uc001zfs.1	0.0000
uc010baa.1	0.4718
uc001etn.2	1967.1807
uc001eto.2	7.9766
uc002scd.2	39.5831
uc010ypt.1	0.0000
uc001xcp.2	0.0000
uc001xcq.2	0.0000
uc010aou.2	0.0000
uc002ftx.2	453.5945
uc001rix.1	0.0000
uc010rbf.1	0.7997
uc001eaz.2	7.9086
uc001eba.2	39.2313
uc010owb.1	19.2318
uc010owc.1	0.0000
uc001ofp.2	799.2230
uc001ofq.2	70.4060
uc002wqi.1	548.9658
uc001wgn.2	3115.2388
uc001wgo.2	0.0000
uc001wgp.2	42.0101
uc001wgq.2	354.7286
uc010akc.2	0.0000
uc010tnc.1	11.3232
uc003jmn.2	335.2849
uc011cpo.1	0.0000
uc011cpp.1	14.1660
uc001ceb.1	4.7980
uc009vvu.1	0.0000
uc002rss.2	13.5942
uc001vmx.1	12.3947
uc010afr.1	0.0000
uc003caw.2	99.0297
uc003cax.2	115.9585
uc010her.1	10.2436
uc011awb.1	24.6615
uc003ymf.2	0.0000
uc003ymg.1	22.3425
uc003ymi.1	0.0000
uc003ymk.2	21.1390
uc003yml.2	72.1012
uc010mcg.2	0.0000
uc010mch.2	15.9252
uc011lht.1	152.0511
uc011lhu.1	416.5423
uc003cdn.2	151.7073
uc010hfh.2	2.1311
uc011awp.1	54.0729
uc003chy.2	1286.5391
uc010hha.1	0.5118
uc010hhb.2	0.0000
uc003brc.2	148.7365
uc002wht.1	1.1995
uc002fww.2	9.9957
uc010ckm.1	0.7997
uc001uki.1	0.0000
uc001ukj.1	0.0000
uc001ukk.1	0.0000
uc001ukl.1	0.0000
uc001ukm.1	0.0000
uc001ukn.1	0.0000
uc001uko.1	0.0000
uc009zyt.1	0.0000
uc001nju.2	0.0000
uc001tzr.2	727.4896
uc001tzs.2	22.4104
uc009zxb.2	0.0000
uc009zxc.2	0.0000
uc010szr.1	5.9335
uc010szs.1	2.9587
uc010szt.1	88.0504
uc002fwd.2	8.7922
uc002fwh.1	0.0000
uc002fwi.2	0.0000
uc002fwj.2	0.0000
uc002fwk.2	0.0000
uc002fwl.2	0.0000
uc002fwm.1	0.0000
uc010vrx.1	4.7980
uc002zuf.1	0.0000
uc002ztz.2	1.5993
uc002zua.2	0.0000
uc002zuc.1	0.0000
uc010gst.1	0.3998
uc010gsu.1	0.0000
uc001tzm.2	11.6150
uc001tzn.2	4.4981
uc001tzo.2	5.4777
uc001tzp.2	0.0000
uc001tzq.2	0.0000
uc004ede.2	2.2630
uc004edf.2	4.5341
uc002mnc.2	273.2234
uc003eyw.1	1.7353
uc003eyx.1	0.0000
uc011boa.1	1.0635
uc003eyv.2	17.9923
uc003eyr.1	0.0000
uc003eys.1	12.7945
uc003ezq.2	5.1978
uc001otj.2	146.7374
uc001otk.2	0.0000
uc001otl.2	0.0000
uc004dxz.1	0.7997
uc001otm.2	0.0000
uc001otn.2	39.8830
uc001oto.2	0.0000
uc001otp.2	0.0000
uc001otq.2	0.0000
uc001otr.2	10.0957
uc001ots.2	0.0000
uc004cpz.2	67.9710
uc001jtg.2	729.3848
uc001jth.2	924.4935
uc001jti.2	18.5681
uc010qka.1	27.0325
uc010qkb.1	79.7620
uc003kwg.2	0.0000
uc003kwh.2	17.0687
uc003kwi.2	84.4480
uc003kwj.2	774.6255
uc003kwk.2	0.0040
uc003kwl.2	248.1781
uc001ouy.3	12.4987
uc001ouz.2	248.9898
uc010rrj.1	0.0000
uc002kbl.1	4975.2852
uc002kbm.1	1457.8820
uc002kbn.1	12104.1196
uc003cvg.2	1096.9240
uc003cvh.2	93.9599
uc010hkm.1	14.6018
uc001vwb.3	0.0000
uc001vwc.3	15.9932
uc003fay.1	63.9727
uc001sjm.2	4604.4354
uc009zol.2	0.0000
uc009zom.2	0.0000
uc001ouk.1	2689.1646
uc001oul.1	0.0000
uc001oum.1	0.0000
uc001oun.1	313.3663
uc009ytx.1	42.9697
uc004ebg.2	0.0000
uc004ebf.2	0.3998
uc002xmv.2	10.6155
uc002xmw.2	267.7458
uc002xmx.2	149.4362
uc010ggv.1	35.2889
uc010zwq.1	157.0490
uc002twf.3	0.0000
uc003yjs.1	30459.9438
uc003yjt.1	922.3025
uc003yju.2	66.4676
uc011lhc.1	1803.2506
uc011lhd.1	6356.7398
uc001upy.2	486.5924
uc010ioe.2	16.7928
uc001cdl.2	1394.8649
uc001cdm.2	82.0090
uc010oiv.1	591.8435
uc004eff.1	2.3470
uc004efg.2	2.0511
uc002fmi.2	0.0000
uc002fmj.2	1.1995
uc010vpd.1	0.0000
uc010vpe.1	0.0000
uc001wjh.3	3564.1113
uc001wjj.2	1367.2446
uc001wjk.2	844.0039
uc003gpu.2	4.7980
uc003gpv.2	0.0000
uc003gpw.2	18.1203
uc003gpx.3	54.3168
uc003gpy.2	31.1387
uc003gpz.2	16.8448
uc003gqa.2	14.0620
uc010iei.1	5.8855
uc010iej.1	2.6589
uc010iek.2	84.4760
uc011bxm.1	0.0000
uc011bxn.1	0.0000
uc003qua.2	0.9116
uc003qub.2	0.0000
uc003quc.2	3.8863
uc001ogz.1	29.4035
uc001oha.1	2217.9897
uc010rou.1	2870.8231
uc001yqs.2	313.7461
uc001yqt.2	3066.3557
uc001yqu.2	0.0000
uc001yqv.2	218.4668
uc003ojo.2	50.3785
uc003ojp.2	0.0000
uc003bde.3	0.0000
uc003bdf.3	129.3728
uc003bdg.3	1398.3754
uc010gzg.2	0.0000
uc001ndw.2	40.6826
uc001ndx.2	1356.8291
uc001ndy.2	113.3356
uc001ndz.2	7.4208
uc001nea.2	71.8533
uc001bah.1	0.0000
uc009vpb.1	0.0000
uc010oco.1	0.0000
uc010ocp.1	0.0000
uc010ocq.1	0.0000
uc001baf.2	171.5188
uc001bag.1	1.7073
uc010ocm.1	73.8685
uc001bai.2	13.1944
uc001baj.2	1.5993
uc009vpc.2	0.0000
uc001bak.1	0.3998
uc004cgd.1	0.0000
uc004cge.1	0.0000
uc004cgf.1	0.0000
uc004cgg.1	0.0000
uc010naw.1	0.0000
uc010nay.2	0.0000
uc010naz.2	0.0000
uc010nba.1	0.0000
uc010nbc.1	0.0000
uc011mdp.1	1.5993
uc002old.2	2032.2809
uc002ole.1	0.0000
uc010xuv.1	2.0511
uc002fuw.3	1599.7175
uc010ckb.1	0.0000
uc010vqz.1	0.0000
uc001pqe.1	279.3768
uc009yzj.1	1.3034
uc009yzk.1	0.0000
uc009yzl.1	0.0000
uc009yzm.2	0.0000
uc009yzn.2	0.0000
uc002otg.2	2124.6095
uc010xwi.1	752.0031
uc010xwj.1	341.7982
uc001bld.3	428.6171
uc001ble.3	0.0000
uc003ybz.2	77.5669
uc004dom.2	0.0000
uc004due.2	0.0000
uc004duf.1	0.3998
uc004dul.2	0.0000
uc011mon.1	0.0000
uc004don.1	0.0000
uc004duj.2	0.0000
uc004duk.2	0.3998
uc001tjq.1	2.3990
uc010swc.1	0.0000
uc003hbs.1	61.9456
uc003hbt.1	0.0000
uc003hbu.1	4231.9584
uc010ihd.1	0.0000
uc011cac.1	22.2545
uc003joa.2	943.4655
uc003job.2	507.6234
uc003joc.2	238.4383
uc010ivo.2	7.3449
uc010ivp.2	7.6008
uc002shu.2	161.9309
uc003led.2	2950.2172
uc003lee.2	2.9228
uc003lef.2	0.0000
uc003mzg.2	352.6495
uc001oyg.3	0.0000
uc001oyh.3	1266.3477
uc001oyi.1	494.4290
uc010rsn.1	765.2575
uc010rso.1	516.2717
uc003fwy.3	3300.1919
uc004eoy.1	0.0000
uc004eoz.2	7.1969
uc004epa.2	0.0000
uc010npt.1	0.0000
uc010npu.1	0.0000
uc010npv.1	0.0000
uc010npw.1	0.0000
uc011mst.1	0.0000
uc002okj.1	0.0000
uc002okl.1	1707.9993
uc002okm.1	199.2630
uc002okn.1	599.2563
uc002oko.1	0.0000
uc002okp.1	636.9442
uc001zky.3	11.4191
uc001zlb.2	9.5319
uc010bbl.2	0.0000
uc010bbm.2	288.3850
uc010bbn.2	0.0000
uc002wnj.2	0.0000
uc002wnk.2	4.7660
uc002wnl.2	0.0000
uc010gby.1	7.6287
uc002dlx.1	718.0936
uc003iru.2	0.0000
uc003irv.2	795.5846
uc003irw.2	1998.1475
uc003irx.2	3099.3536
uc011cjx.1	0.0000
uc004bei.2	4.9459
uc004bej.3	0.0000
uc004bek.3	42.6338
uc004bel.1	0.0000
uc004ben.2	393.2562
uc010mtw.1	0.0000
uc004bef.2	0.0000
uc004beg.2	0.0000
uc004beh.3	28.5318
uc010xnk.1	50.7783
uc001dsf.2	0.0000
uc001dsg.2	286.2779
uc002lpm.1	21.0390
uc002lpn.1	756.4413
uc010xft.1	5.0299
uc010xfu.1	373.4007
uc001mwf.2	0.0000
uc001mwg.2	50.9263
uc010rew.1	38.6355
uc010rex.1	0.0000
uc003kns.2	872.4078
uc003knt.2	509.0428
uc003knu.2	762.8305
uc003knv.2	84.5919
uc003knw.2	0.0000
uc003knx.1	3.5185
uc003kny.1	1.9792
uc003knz.2	805.8882
uc011cuz.1	166.7768
uc001skw.2	272.2638
uc001skx.2	9.1521
uc001sky.2	311.1672
uc001skz.2	120.7125
uc001urx.2	836.8110
uc001ury.2	20.8271
uc001urz.2	165.7773
uc010tdo.1	22.9382
uc001kgn.1	89.8856
uc001kgo.1	0.7957
uc001kgp.1	64.4485
uc009xtu.1	0.0000
uc002wkb.2	179.2275
uc002wkc.2	344.5410
uc002wkd.2	22.4184
uc002wke.2	2.0351
uc002wkf.2	190.3308
uc010gbd.1	24.7175
uc003lzz.1	1632.9033
uc001ajm.1	604.1422
uc010nza.1	0.0000
uc001peq.2	0.0000
uc001per.2	341.4543
uc003bjn.3	67.1713
uc003bjo.3	0.0000
uc003bjp.3	0.0000
uc001qah.2	0.0000
uc001lmv.2	69.6423
uc001lmw.2	0.0000
uc001lmx.2	5.6376
uc001lmy.2	0.0000
uc001lmz.2	0.0000
uc001lna.2	0.0000
uc001lnb.2	32.7140
uc001lnc.2	4.7580
uc003kfz.2	0.0000
uc003kga.2	345.8404
uc003kgb.2	5.0259
uc010jae.1	0.0000
uc010jaf.1	640.7066
uc002efz.2	1.4194
uc002ega.2	116.8781
uc010cbi.2	0.0000
uc010vgo.1	54.0249
uc003jdx.1	434.5666
uc010itl.1	462.6506
uc011cmn.1	0.0000
uc001xnw.3	0.5877
uc010arl.2	151.3394
uc010arm.2	179.2475
uc010arn.2	246.1790
uc010ttw.1	0.0000
uc010ttx.1	0.0000
uc010tty.1	0.0000
uc002oki.2	0.0000
uc010egl.2	0.0000
uc001yfo.2	36.1246
uc001yfp.2	666.0198
uc001yfq.2	2968.9333
uc001yfr.2	269.1052
uc010avp.2	296.8893
uc010twv.1	729.6127
uc003snk.2	0.0000
uc002sai.2	262.0762
uc002saj.2	0.0000
uc002sak.2	0.0000
uc010fch.2	59.3867
uc001gky.1	0.0000
uc001gkz.2	0.7997
uc009www.2	0.0000
uc004bjn.2	0.0000
uc011lxp.1	3.4345
uc011lxq.1	65.3361
uc003hyk.2	1434.5879
uc011cfh.1	0.0000
uc001kew.2	0.0000
uc001kex.2	136.3418
uc009xtg.1	0.0000
uc003hlm.2	1.7193
uc003hln.2	0.0000
uc003hlp.1	128.5052
uc003hlq.1	12.9305
uc002csj.3	1150.5211
uc002csk.3	386.2152
uc002csl.3	12.1308
uc010uwm.1	4399.5948
uc002arz.2	84.7638
uc002asa.2	0.0000
uc001fnu.1	121.1323
uc001fnv.1	0.0000
uc001fnw.1	12.5267
uc001fnx.1	0.0000
uc001fny.1	0.0000
uc001fnz.1	13.8021
uc001foa.1	0.0000
uc001fob.1	0.0000
uc010phf.1	12.4707
uc010phg.1	0.0000
uc010phh.1	0.0000
uc001bkx.2	356.6478
uc003pao.3	104.7553
uc003evf.1	0.0000
uc003evg.2	0.0000
uc001yxa.1	3.0507
uc001yxb.3	1.3594
uc001yxc.2	75.6597
uc010ayn.1	3.1986
uc001yzk.1	0.0000
uc001yzs.2	0.0000
uc010ayo.1	0.3998
uc001yxd.2	8.3964
uc002vao.1	0.0000
uc002vap.1	2.0031
uc002vaq.1	26.3448
uc002var.1	16.4370
uc010fub.1	0.0000
uc001ixo.1	131.5879
uc001ixp.1	0.0000
uc001ixq.1	0.0000
uc001ixr.1	9.1761
uc001ixs.1	9.5039
uc001ixt.1	0.0000
uc001ixu.1	0.0000
uc010qej.1	126.3861
uc010qek.1	63.4289
uc010qel.1	63.0691
uc010qem.1	59.0228
uc010qen.1	0.0000
uc010qeo.1	32.2023
uc010qep.1	81.5532
uc010qeq.1	15.0136
uc002ets.2	97.3825
uc002ett.2	8.9482
uc002etu.2	4.8259
uc002xvo.2	1821.2229
uc002lny.2	217.1154
uc010xfp.1	10.3876
uc001jif.2	87.4427
uc001jig.2	137.8492
uc001jih.2	47.5157
uc009xoi.2	0.0000
uc009xoj.2	193.9812
uc010qgv.1	0.0000
uc010qgw.1	29.6953
uc010qgx.1	0.3319
uc010qgz.1	24.1617
uc003qtv.3	0.9436
uc003qtw.3	0.0000
uc003qtx.3	0.0000
uc003qty.3	0.0000
uc003qtz.3	0.0000
uc010kkd.2	0.0000
uc010kke.1	0.0000
uc011egf.1	10.2516
uc001aou.3	1895.8991
uc001aov.3	43.6014
uc001aow.3	6.1894
uc001aox.3	2907.5954
uc001aoy.1	26.6326
uc003fmd.2	554.5514
uc003fme.2	235.1117
uc003hih.1	304.6700
uc010uzc.1	290.2322
uc010uzd.1	1380.7669
uc010uze.1	119.6370
uc010uzf.1	761.0753
uc010uzg.1	0.0000
uc003zak.3	346.2803
uc003zal.3	3008.8802
uc003zam.2	0.0000
uc010mfn.1	0.0000
uc010mfo.1	0.0000
uc011lku.1	48.5833
uc011lkv.1	0.0000
uc001qmk.1	114.4272
uc001qml.2	0.0000
uc001qmm.2	46.8480
uc001qmn.2	89.0180
uc009zef.2	0.0000
uc003vvk.1	618.9399
uc003vvl.1	56.6318
uc010lnf.1	92.1007
uc003efq.3	217.2633
uc003efr.2	1522.7103
uc003efs.1	5.6216
uc010hrk.2	5.2538
uc003efm.2	0.0000
uc003efn.2	8.0086
uc003efo.1	0.0000
uc003efp.1	1.9872
uc011bjt.1	0.0000
uc002aoo.2	307.2609
uc002aop.2	21.8587
uc002aoq.2	82.3049
uc001hqd.3	7786.2779
uc001vxb.1	189.1913
uc001vxc.2	202.0218
uc001vxd.2	912.8225
uc010tle.1	53.3812
uc003dby.2	175.7130
uc003dbz.2	247.7063
uc001upl.2	868.5374
uc010tdc.1	0.6917
uc002aua.2	6.8971
uc002aub.2	362.2734
uc002auc.2	379.6820
uc002aud.3	291.1038
uc002auf.1	0.0000
uc003jon.3	0.0000
uc003joo.2	115.4307
uc003jop.2	0.0000
uc011cpz.1	76.0875
uc003eff.3	1115.3641
uc003efg.2	372.3571
uc003efh.2	0.0000
uc003efi.2	81.7091
uc003efj.2	225.4798
uc010hri.2	34.5493
uc011bjs.1	0.0000
uc001cxy.2	177.9241
uc003jsf.3	5.5976
uc003jsg.2	0.0000
uc001mkh.2	0.4398
uc001mki.2	1929.8926
uc010rck.1	4.4421
uc003bem.2	0.0000
uc003ben.2	227.1031
uc003beo.2	0.0000
uc010gzn.2	0.0000
uc003bep.2	5.0418
uc003beq.2	0.0000
uc003ber.2	30.9028
uc010gzo.2	0.0000
uc010gzp.2	0.0000
uc010gzq.1	1.9472
uc010gzr.1	12.7506
uc011aqe.1	13.5782
uc011aqf.1	108.1059
uc004fev.3	0.0000
uc002wao.1	254.7233
uc002wap.2	85.9193
uc002waq.2	37.5560
uc010fzl.1	0.0000
uc010zol.1	0.0000
uc010zom.1	0.0000
uc010zon.1	210.3503
uc001qct.2	0.0000
uc009zbr.2	0.0000
uc001qcu.2	0.7997
uc010sbj.1	0.0000
uc009zbs.2	0.0000
uc001qcv.2	0.0000
uc009zbt.1	0.0000
uc009zbu.2	0.0000
uc001noe.3	2064.4832
uc009yms.1	26.2248
uc010rkw.1	0.0000
uc001zub.3	3.1986
uc010uej.1	0.0000
uc003akp.2	359.1628
uc003akq.2	195.2607
uc003akr.2	1038.6328
uc003aks.2	1264.9243
uc001syx.2	335.4569
uc002wsj.2	3.9983
uc010zsl.1	0.0000
uc010zsm.1	0.0000
uc001krk.3	0.0000
uc001krl.3	0.0000
uc001krm.3	0.0000
uc001krn.3	0.0000
uc001kro.3	0.0000
uc001krp.1	0.0000
uc010qps.1	0.0000
uc002vmt.1	0.0000
uc002vmv.1	0.0000
uc002vmw.1	0.0000
uc002vmx.1	0.0000
uc002vmy.1	0.0000
uc002vmz.1	0.0000
uc002vna.1	0.0000
uc010fwo.2	0.0000
uc003vmf.2	0.0000
uc003vmg.1	0.0000
uc003vmh.2	0.0000
uc010lld.1	0.0000
uc003zzo.1	0.0000
uc010mlo.1	0.0000
uc010mlp.1	0.0000
uc010mlq.1	0.0000
uc010mlr.1	0.0000
uc010mls.1	0.0000
uc011lpt.1	0.0000
uc011lpu.1	0.0000
uc011lpv.1	0.0000
uc011lpw.1	0.0000
uc011lpx.1	0.0000
uc011lpy.1	0.0000
uc011lpz.1	0.0000
uc011lqa.1	0.0000
uc011lqb.1	0.0000
uc011lqc.1	0.0000
uc011lqd.1	0.0000
uc011lqe.1	0.0000
uc011lqf.1	0.0000
uc011lqg.1	0.0000
uc001mtd.3	0.0000
uc001mte.3	22.7903
uc001mtf.3	0.0000
uc001mtg.3	0.0000
uc001mth.3	0.0000
uc009yjr.2	0.0000
uc001bay.2	0.0000
uc001baz.2	0.0000
uc010oct.1	0.0000
uc002tjm.2	6.4013
uc002tjn.2	0.0000
uc010fku.1	0.0000
uc010yxt.1	6.3933
uc010yxu.1	0.0000
uc010yxv.1	0.0000
uc001wty.3	288.3490
uc010amq.2	35.5128
uc003wlp.2	868.5854
uc003wlq.1	40.4507
uc003wlr.1	4.9739
uc011kvs.1	0.0000
uc003xgi.2	433.8029
uc011lap.1	15.2055
uc001jnr.1	0.0000
uc001jns.1	46.9840
uc001jnt.1	71.7614
uc001jnu.1	0.0000
uc001jnv.1	3.6025
uc003qhv.2	0.0000
uc003deq.2	40.8666
uc003der.2	265.6467
uc003des.2	424.5509
uc003det.2	0.0000
uc003deu.2	8.6563
uc003dev.2	0.0000
uc003dew.2	0.0000
uc003dex.2	742.0634
uc003dey.2	0.0000
uc003dez.1	0.0000
uc003dfa.1	28.7397
uc003dfb.1	2.1791
uc003dfc.2	0.6477
uc010hmk.1	0.0000
uc001gcs.2	1874.1764
uc001gct.2	2355.9708
uc010pku.1	0.0000
uc010pkv.1	0.0000
uc010pkw.1	39.2313
uc003oav.1	1502.6429
uc003oaw.2	17.9084
uc004bqb.2	348.3554
uc004bqc.2	0.0000
uc004bqd.2	205.5243
uc004bqe.2	8.5284
uc011lzw.1	7.7647
uc011lzx.1	173.9058
uc002nmy.2	4.3421
uc010xqz.1	0.0000
uc010xra.1	16.0492
uc001ffr.2	1847.7836
uc001ffs.2	0.0000
uc009woy.1	0.0000
uc010pep.1	383.2645
uc004akm.2	0.0000
uc010mpm.1	0.0000
uc010mpn.1	0.0000
uc001jrn.1	1445.3833
uc010jdz.2	694.6956
uc011cxw.1	211.2099
uc002sgf.2	12022.0706
uc001sdb.3	3367.6631
uc001sdc.3	2209.5093
uc001sdd.3	1637.9891
uc001sde.3	1295.6952
uc001sdf.3	1615.2948
uc001sdg.1	40.9265
uc001sdi.3	505.5923
uc001sdj.3	83.2325
uc001sdk.3	177.0605
uc001sdl.3	20.9551
uc009zmz.1	5.9455
uc009zna.2	0.0000
uc010soh.1	1489.1246
uc010soi.1	10.3076
uc010soj.1	10.2476
uc002zhp.1	0.0000
uc002zhq.1	0.0000
